Субботин Владилен Владиленович,2000-02-18,Новикова Ираида Наумовна,1975-03-15,2020-02-28,5
Федотов Венедикт Ефимьевич,1975-06-12,Вишнякова Василиса Станиславовна,1997-02-12,2018-06-04,2
Кондратьев Якуб Валентинович,1972-07-08,Копылова Лариса Кузьминична,1965-05-01,2016-04-16,5
Потапов Борис Демьянович,1971-03-16,Рогова Маргарита Тимофеевна,1966-07-19,2017-01-11,7
Ершов Автоном Фадеевич,1961-04-09,Богданова Варвара Захаровна,1989-02-05,2020-10-03,7
Белов Евстигней Григорьевич,1994-09-22,Архипова Мария Афанасьевна,1981-04-07,2017-11-19,2
Сафонов Панкрат Владиленович,1968-02-18,Ларионова Анастасия Леонидовна,1997-01-09,2017-08-23,3
Колесников Нестор Федосьевич,1978-08-08,Зимина Тамара Мироновна,1960-03-07,2018-10-17,1
Гущин Феофан Устинович,1987-02-17,Терентьева Мария Харитоновна,1969-02-10,2006-06-14,8
Панов Ратибор Арсеньевич,1986-12-07,Новикова Агафья Натановна,1962-06-04,2018-06-16,1
Журавлев Давыд Аверьянович,1978-04-27,Андреева Прасковья Васильевна,1989-01-19,2007-08-12,1
Самойлов Ладислав Бориславович,1981-09-03,Петрова Елизавета Матвеевна,1961-11-10,1999-04-19,1
Лихачев Парфен Виленович,1976-11-26,Сорокина Ксения Леоновна,1976-01-02,2000-07-24,9
Андреев Вениамин Ефстафьевич,1969-06-25,Кузьмина Алина Артемовна,1974-12-24,1994-08-11,4
Александров Харитон Харлампович,1981-01-22,Денисова София Юльевна,1986-11-03,2017-03-13,9
Лукин Ипат Бориславович,1981-10-24,Данилова Ангелина Федоровна,1996-07-12,2018-02-07,10
Хохлов Данила Ануфриевич,1975-05-08,Юдина Фаина Александровна,1970-11-28,2004-05-24,3
Тарасов Никон Харлампович,1968-07-20,Титова Алевтина Тарасовна,1960-12-02,2003-12-11,6
Фомичев Спиридон Богданович,1983-06-18,Суворова Нина Рудольфовна,1964-05-22,2002-03-21,2
Иванов Радим Жоресович,1987-06-26,Сысоева Октябрина Аркадьевна,1973-12-04,2018-10-04,5
Рыбаков Мариан Филатович,1996-09-17,Панфилова Агафья Павловна,1991-11-09,2015-11-21,4
Сазонов Кондратий Герасимович,1999-02-26,Шилова Марфа Захаровна,1964-01-23,2017-10-09,10
Большаков Кондрат Ермолаевич,1987-08-15,Рожкова Майя Юльевна,1961-01-05,2010-01-27,10
Петухов Христофор Викторович,1970-07-27,Жукова Анжела Владиславовна,1964-04-03,1997-03-23,5
Рябов Степан Бориславович,1984-06-15,Тихонова Лидия Кирилловна,1996-04-27,2015-02-11,8
Михеев Тарас Матвеевич,1975-08-14,Александрова Анжелика Евгеньевна,1996-04-27,2015-06-24,4
Макаров Панкрат Адрианович,1989-01-03,Полякова Кира Викторовна,1997-09-15,2019-01-19,9
Киселев Рубен Матвеевич,1960-11-08,Павлова Кира Семеновна,2000-09-13,2019-11-21,6
Крюков Милен Фадеевич,1977-01-28,Боброва Юлия Ефимовна,1987-07-14,2012-11-12,3
Кононов Исай Тихонович,1978-02-19,Потапова Евгения Леоновна,1972-09-07,1997-09-14,2
Шестаков Семен Марсович,1962-01-14,Андреева Ксения Вениаминовна,1965-05-03,2011-07-16,2
Крылов Куприян Демьянович,1982-02-05,Давыдова Акулина Станиславовна,1984-05-01,2011-07-04,8
Исаев Егор Давидович,1985-01-18,Русакова Маргарита Андреевна,1966-05-06,2009-01-15,7
Лихачев Митофан Герасимович,1981-06-08,Брагина Майя Феликсовна,1990-11-21,2019-07-22,5
Макаров Эрнест Бориславович,1963-05-03,Новикова Акулина Филипповна,1971-01-11,2019-08-05,4
Крюков Назар Дмитриевич,1975-03-23,Михеева Наталья Афанасьевна,1993-05-18,2012-04-24,1
Павлов Потап Валерьевич,1992-05-06,Беляева Феврония Игоревна,1986-07-24,2018-03-18,2
Панфилов Казимир Бориславович,1997-05-21,Субботина Ия Анатольевна,1969-09-12,2017-05-01,2
Сысоев Агап Егорович,1964-11-01,Якушева Виктория Леонидовна,1963-05-06,1991-05-26,4
Соловьев Куприян Власович,1978-04-07,Мишина Алла Станиславовна,1965-04-27,1999-02-12,10
Сафонов Ананий Абрамович,1998-11-04,Щербакова Евфросиния Георгиевна,1968-11-26,2020-11-17,1
Богданов Лонгин Власович,1972-10-09,Кудряшова Лидия Аркадьевна,1995-03-05,2014-06-15,8
Абрамов Андрон Васильевич,1982-03-06,Кузьмина Мария Константиновна,1997-02-18,2018-02-07,10
Шашков Олимпий Адамович,1978-01-16,Михеева Валентина Болеславовна,1978-02-27,1998-10-26,2
Захаров Вячеслав Федосеевич,1968-11-21,Власова Олимпиада Кузьминична,1970-03-09,2018-09-27,10
Мишин Тимофей Тихонович,1972-05-04,Лебедева Евдокия Кузьминична,1997-04-27,2019-02-07,1
Рогов Вениамин Димитриевич,1974-10-19,Рябова Светлана Богдановна,1980-06-14,2019-03-07,10
Якушев Филимон Феофанович,1980-02-05,Емельянова Ия Григорьевна,1969-05-01,2017-09-23,3
Ефремов Филипп Арсенович,1986-04-12,Петухова Надежда Геннадиевна,1996-07-01,2019-03-05,7
Воронов Валентин Денисович,1963-01-27,Михайлова Агата Архиповна,1999-02-26,2019-04-21,4
Власов Вадим Фролович,1961-05-07,Нестерова Василиса Афанасьевна,2000-10-20,2019-04-26,7
Пахомов Ермолай Андреевич,1967-02-20,Петухова Юлия Александровна,1963-01-22,2004-10-05,8
Бирюков Агап Антонович,1999-09-17,Анисимова Вера Артемовна,1971-08-24,2018-07-09,3
Меркушев Харлампий Тимурович,1989-05-14,Блохина Александра Александровна,1979-07-01,2019-11-14,1
Воронцов Ратибор Бориславович,1978-12-20,Никифорова Антонина Вадимовна,1981-12-09,2008-02-04,8
Антонов Стоян Бенедиктович,1982-01-13,Денисова Иванна Альбертовна,1972-12-08,2011-07-20,7
Сафонов Иосиф Германович,1999-02-22,Сорокина Анжела Сергеевна,1970-10-22,2020-03-21,10
Мухин Феликс Федосеевич,1991-09-28,Карпова Регина Евгеньевна,1966-08-26,2016-04-07,4
Рыбаков Осип Абрамович,1960-04-21,Архипова Прасковья Матвеевна,1978-05-02,1997-10-21,2
Денисов Епифан Давыдович,1961-06-08,Быкова Виктория Аскольдовна,1987-03-02,2011-06-10,9
Нестеров Денис Анатольевич,1986-08-09,Симонова Мария Семеновна,1971-02-04,2007-04-07,6
Родионов Автоном Власович,1963-09-12,Виноградова Нонна Ждановна,1979-01-14,2013-07-09,3
Владимиров Максим Борисович,1984-01-17,Иванова Анжела Павловна,2000-03-26,2020-11-26,1
Сысоев Силантий Бориславович,1965-04-15,Горбачева Агафья Геннадиевна,1962-10-13,2012-08-20,7
Терентьев Елизар Трифонович,1987-09-24,Дмитриева Акулина Тимуровна,1961-09-19,2015-05-06,10
Туров Будимир Ануфриевич,2000-04-15,Григорьева Глафира Эдуардовна,1962-02-16,2019-02-01,4
Гусев Мокей Абрамович,1985-08-23,Соловьева Александра Львовна,1989-02-01,2013-05-23,8
Ларионов Ефрем Трифонович,1966-11-28,Мишина Пелагея Борисовна,1983-12-25,2014-03-09,4
Беспалов Тимофей Ааронович,1989-08-01,Горшкова Кира Архиповна,1999-05-20,2017-05-19,2
Юдин Ярополк Харламович,1977-09-02,Логинова Ульяна Александровна,1982-03-01,2013-12-12,4
Горбунов Евстигней Иосипович,1972-10-27,Воронова Алина Дмитриевна,1989-07-13,2007-02-01,3
Фомин Милан Елизарович,1976-11-21,Антонова Нина Захаровна,1985-08-05,2014-05-19,5
Суханов Зиновий Ануфриевич,1964-08-26,Игнатова Анжела Робертовна,1968-11-10,2015-12-27,2
Бирюков Ким Иосипович,1999-04-01,Сидорова Регина Святославовна,1999-12-15,2018-07-10,1
Анисимов Кирилл Ефремович,1983-09-27,Сидорова Таисия Филипповна,1970-08-24,2020-09-26,7
Сергеев Святослав Васильевич,1995-09-06,Громова Фёкла Артемовна,1997-02-20,2015-06-18,8
Сорокин Рубен Игнатович,1963-09-28,Исакова Ульяна Ивановна,1963-07-15,2009-05-12,1
Блохин Арефий Валерьевич,1961-09-07,Фомичева Олимпиада Юрьевна,1992-03-08,2019-12-12,6
Ковалев Викторин Якубович,1989-04-06,Сазонова Клавдия Федоровна,1974-10-01,2018-12-23,3
Шаров Владислав Ильич,1993-03-12,Богданова Ольга Аскольдовна,1992-05-19,2015-10-21,10
Силин Любосмысл Фокич,1969-04-14,Попова Алла Аскольдовна,1973-11-17,1993-05-06,9
Горбунов Мокей Игнатович,1980-09-24,Князева Агата Леоновна,2000-04-08,2018-10-12,9
Крюков Харлампий Артурович,1960-06-24,Полякова Евпраксия Федоровна,1995-04-05,2016-01-24,10
Галкин Юлий Анисимович,2000-12-03,Константинова Татьяна Феликсовна,1962-02-27,2018-11-01,10
Иванов Ферапонт Захарьевич,1970-10-26,Попова Александра Антоновна,1990-05-05,2020-05-09,1
Шаров Ипполит Игнатович,1968-02-04,Колобова Василиса Станиславовна,1970-11-05,1993-12-01,6
Якушев Агафон Архипович,1984-02-17,Муравьева Ия Макаровна,1998-07-25,2018-12-05,6
Соколов Зиновий Александрович,1986-08-25,Кириллова Наталья Юльевна,1983-02-02,2016-09-27,5
Шаров Егор Григорьевич,1996-02-24,Жукова Галина Кирилловна,1991-01-02,2019-08-09,7
Власов Сидор Викторович,1971-11-07,Владимирова Ольга Филипповна,1976-10-03,2014-06-01,3
Пестов Ростислав Вилорович,1978-04-07,Петрова Евпраксия Вениаминовна,1983-10-27,2019-02-19,7
Павлов Андрон Ефстафьевич,1970-05-04,Воронцова Валерия Ефимовна,1984-09-09,2011-10-20,4
Маслов Ерофей Абрамович,1965-07-11,Ефремова София Васильевна,1983-10-16,2018-09-11,5
Ершов Борислав Харлампович,1978-04-05,Ершова Ольга Степановна,1964-06-18,2014-01-05,7
Лихачев Милован Брониславович,1996-05-11,Елисеева Зоя Вячеславовна,1976-05-07,2020-12-12,10
Силин Серафим Адамович,1973-08-04,Князева Юлия Филипповна,1969-02-09,2000-07-07,7
Гусев Борислав Изотович,1995-05-19,Пахомова Анастасия Семеновна,1989-11-09,2013-03-06,3
Шилов Ефрем Власович,1966-12-19,Бирюкова Татьяна Валентиновна,1989-02-05,2020-04-06,1
Петров Алексей Алексеевич,1967-09-28,Игнатьева Марфа Натановна,1970-07-02,2014-02-14,10
Юдин Василий Зиновьевич,1965-07-18,Киселева Майя Валентиновна,1961-03-21,2007-02-08,10
Панфилов Савватий Феофанович,1987-04-02,Волкова Фаина Евгеньевна,1971-04-13,2006-08-13,9
Шилов Капитон Вилорович,1986-06-20,Громова Майя Валентиновна,2000-10-16,2020-05-19,1
Федотов Порфирий Владиславович,1963-03-15,Дьячкова Надежда Николаевна,1967-03-04,1997-12-01,1
Ефимов Богдан Исидорович,1968-09-19,Харитонова Кира Владимировна,1997-07-19,2017-02-26,6
Самойлов Вадим Викторович,1977-02-12,Титова Антонина Леоновна,1995-01-08,2017-12-10,9
Соловьев Моисей Ефимьевич,1978-02-04,Кириллова Екатерина Александровна,1964-06-02,1997-09-20,10
Субботин Лукьян Ярославович,1977-07-26,Стрелкова Дарья Вячеславовна,1988-04-01,2016-08-12,2
Попов Игнатий Трофимович,1994-04-22,Королева Тамара Алексеевна,1979-07-05,2016-06-24,5
Логинов Федосий Герасимович,1980-02-11,Николаева Александра Петровна,1960-11-28,2006-02-14,3
Колесников Лаврентий Даниилович,1966-07-12,Жданова Любовь Геннадиевна,1989-05-04,2014-03-01,4
Никитин Эраст Ефимович,1973-05-05,Кузнецова Виктория Мироновна,1976-02-05,1995-06-08,7
Комиссаров Лазарь Фролович,1988-03-26,Суханова Лидия Эдуардовна,1961-01-27,2013-07-16,4
Гусев Рубен Венедиктович,1972-02-04,Ефремова Ольга Макаровна,1982-05-13,2008-02-27,6
Алексеев Максимильян Елисеевич,1978-08-10,Виноградова Валентина Павловна,1968-02-16,2019-12-12,10
Савин Савелий Жанович,1982-06-20,Титова Алла Филипповна,1961-07-22,2017-10-13,2
Стрелков Гаврила Даниилович,1963-05-06,Пестова Прасковья Тимофеевна,1976-03-18,2005-08-21,10
Матвеев Потап Артёмович,1980-06-01,Тимофеева Глафира Тарасовна,1990-09-17,2013-07-21,5
Кудряшов Вячеслав Данилович,1986-08-05,Павлова Ирина Степановна,1991-04-11,2013-09-06,2
Назаров Данила Германович,1979-04-18,Соболева Екатерина Валериевна,1961-03-14,2002-03-08,4
Голубев Ким Даниилович,1980-01-14,Селезнева Жанна Сергеевна,1997-01-27,2019-11-04,5
Смирнов Богдан Феофанович,1975-02-26,Зыкова Антонина Эльдаровна,1998-04-20,2019-12-08,1
Горбачев Мариан Даниилович,1995-07-25,Селезнева Валерия Львовна,2000-03-05,2019-03-19,9
Беляков Сигизмунд Артемьевич,1993-04-07,Баранова Василиса Кузьминична,1970-11-22,2014-12-06,5
Лаврентьев Назар Арсенович,1992-01-19,Волкова Татьяна Евгеньевна,1992-05-02,2012-12-20,5
Князев Денис Елизарович,1982-10-16,Лебедева Зинаида Болеславовна,1996-09-15,2018-10-18,9
Лобанов Всеволод Викентьевич,1970-03-04,Третьякова Людмила Леоновна,1990-10-28,2009-09-21,8
Николаев Будимир Дорофеевич,1961-06-01,Гаврилова Наина Захаровна,1996-09-15,2014-06-27,1
Большаков Елизар Ильясович,1982-07-08,Карпова Валентина Антоновна,1974-07-23,2010-10-24,1
Нестеров Феоктист Алексеевич,1984-11-27,Никонова Лидия Сергеевна,1972-03-12,2002-05-17,8
Носков Аникита Гавриилович,1997-06-20,Блохина Александра Максимовна,1984-04-24,2016-12-19,8
Хохлов Петр Абрамович,1998-05-03,Некрасова Милица Александровна,1994-08-04,2019-07-26,7
Рыбаков Борис Фадеевич,1988-01-26,Евсеева Марина Валериевна,1963-10-28,2017-05-09,2
Шубин Ермолай Бориславович,1994-10-02,Гришина Октябрина Васильевна,1970-10-03,2020-09-26,2
Ефремов Селиван Артемьевич,1980-07-06,Гурьева Пелагея Оскаровна,1982-09-27,2005-12-26,6
Агафонов Геннадий Измаилович,1998-11-18,Тетерина Евфросиния Романовна,1980-03-11,2020-10-07,1
Суханов Кирилл Викторович,1967-07-17,Дорофеева Дарья Вячеславовна,1965-08-22,2020-03-28,5
Горшков Спартак Матвеевич,1998-12-13,Панфилова Лукия Харитоновна,1967-12-14,2018-05-27,8
Некрасов Мирон Ярославович,1966-05-14,Носова Ирина Вячеславовна,1990-01-13,2017-07-19,6
Веселов Симон Ааронович,1981-08-28,Мясникова Ульяна Ивановна,1967-05-08,2015-08-18,2
Гришин Панкрат Феликсович,1974-03-07,Пономарева Майя Николаевна,1993-12-01,2011-10-22,9
Белозеров Николай Архипович,1998-01-08,Артемьева Елена Федоровна,1982-04-08,2016-06-16,3
Субботин Варфоломей Якубович,1985-04-17,Якушева Пелагея Борисовна,1969-11-04,2007-02-03,8
Гурьев Ермолай Арсенович,1966-11-21,Соловьева Лариса Тарасовна,1971-04-21,1998-02-13,2
Лукин Фотий Ярославович,1987-12-05,Мельникова Наталья Болеславовна,1982-04-23,2017-09-01,6
Мамонтов Ефрем Анисимович,1992-09-11,Бирюкова Ираида Наумовна,1980-07-05,2013-09-25,6
Шарапов Виталий Бориславович,1971-05-09,Савельева Агафья Никифоровна,1964-08-20,2018-12-11,3
Котов Евстигней Тарасович,1998-06-19,Соловьева Фёкла Ивановна,1980-02-05,2020-05-06,6
Яковлев Карп Алексеевич,1960-07-27,Овчинникова Глафира Викторовна,1977-01-15,2015-04-23,5
Дорофеев Иосиф Измаилович,1965-10-23,Васильева Ираида Тимофеевна,1987-02-13,2008-06-16,7
Степанов Павел Фролович,1991-06-27,Куликова Ирина Феликсовна,1974-08-03,2009-08-01,1
Королев Эрнст Арсенович,1972-11-28,Кузьмина Ирина Егоровна,1985-05-27,2008-03-07,3
Зыков Януарий Ефремович,1999-03-11,Хохлова Валерия Эльдаровна,1983-01-22,2019-12-04,9
Михеев Савва Витальевич,1982-07-18,Лукина Виктория Болеславовна,1969-12-03,2009-04-19,3
Суханов Борис Виленович,1976-02-01,Блохина Галина Кузьминична,1988-03-08,2009-04-04,9
Ефимов Моисей Анисимович,1983-10-06,Полякова Людмила Харитоновна,1965-07-17,2018-03-03,6
Лыткин Тихон Германович,1988-06-25,Яковлева Анжелика Робертовна,1994-06-25,2016-02-01,1
Кузнецов Никифор Аксёнович,1986-01-03,Борисова Наина Даниловна,1991-08-17,2014-03-17,5
Шилов Афанасий Адамович,1976-08-07,Носова Фаина Антоновна,1998-09-07,2017-10-05,4
Быков Мокей Давидович,1985-06-03,Мельникова Раиса Леонидовна,1983-10-18,2015-02-24,5
Воробьев Ярополк Игнатович,1974-09-16,Беспалова Элеонора Сергеевна,1992-08-09,2017-07-10,1
Гришин Глеб Федосьевич,1979-10-07,Логинова Таисия Павловна,1989-01-04,2012-12-16,3
Иванов Тихон Адамович,1986-08-16,Турова Клавдия Натановна,1995-06-24,2015-08-18,3
Мартынов Захар Германович,1982-03-24,Анисимова Клавдия Петровна,1976-06-07,2007-02-10,2
Беспалов Фома Геннадиевич,1969-10-17,Крылова Нонна Мироновна,1971-04-06,2015-08-09,9
Алексеев Прохор Феофанович,1999-09-01,Комиссарова Агафья Григорьевна,1964-10-05,2018-01-03,5
Зимин Амос Венедиктович,1983-09-22,Щукина Ангелина Харитоновна,1992-02-24,2020-08-25,1
Красильников Прокофий Абрамович,1969-07-14,Одинцова Елена Даниловна,1980-11-11,2007-02-14,6
Овчинников Аскольд Абрамович,1999-08-22,Турова Ия Аскольдовна,1976-09-23,2017-07-16,5
Лобанов Трофим Евсеевич,1967-03-18,Гришина Полина Болеславовна,1970-04-14,2006-10-11,8
Фокин Лев Исидорович,1986-06-25,Емельянова Ия Болеславовна,1987-05-04,2008-04-14,3
Большаков Мечислав Антипович,1995-06-02,Кириллова Оксана Валериевна,1999-06-19,2019-05-23,9
Зуев Яков Елизарович,1992-01-11,Борисова Евфросиния Макаровна,1969-01-22,2010-08-02,7
Медведев Евгений Егорович,1982-10-05,Комиссарова Таисия Николаевна,1991-07-15,2009-05-13,8
Рожков Пимен Марсович,1993-06-10,Вишнякова Екатерина Эльдаровна,1968-06-14,2015-06-24,4
Денисов Панкратий Дорофеевич,1965-07-24,Степанова Лукия Альбертовна,1989-03-19,2017-07-23,8
Матвеев Добромысл Герасимович,1965-09-09,Игнатова Нонна Кузьминична,1998-05-04,2017-12-28,1
Аксенов Никифор Юльевич,1993-09-06,Козлова Юлия Игоревна,1972-01-08,2011-02-25,2
Блинов Анисим Чеславович,1999-05-05,Тарасова Лора Николаевна,1975-08-26,2017-12-11,2
Калинин Олимпий Терентьевич,1983-05-19,Зыкова Нонна Леонидовна,1994-04-09,2015-02-08,6
Коновалов Борис Ефстафьевич,1994-06-28,Пономарева Нина Антоновна,1983-11-07,2020-01-28,3
Мясников Аверкий Валерианович,1972-12-07,Белозерова Акулина Евгеньевна,1985-06-26,2006-06-01,9
Харитонов Любомир Владиславович,1996-09-09,Тимофеева Вероника Оскаровна,1962-03-26,2016-09-03,2
Попов Агап Брониславович,1989-01-19,Лихачева Кира Ефимовна,1992-11-19,2016-01-17,3
Кудряшов Михаил Богданович,1982-03-25,Петухова Вероника Евгеньевна,1969-12-24,2017-07-13,4
Воронов Лавр Фомич,1994-03-07,Семенова Алевтина Юльевна,1983-10-26,2018-06-14,2
Громов Селиверст Тимурович,1992-01-04,Сергеева Зинаида Анатольевна,1961-08-23,2015-03-27,4
Фролов Анатолий Чеславович,1969-10-07,Никитина Кира Егоровна,1981-01-04,2005-01-18,9
Прохоров Эмиль Васильевич,1978-12-05,Гришина Нонна Вадимовна,1994-08-14,2018-07-01,4
Николаев Парамон Яковлевич,1962-02-18,Максимова Майя Федоровна,1977-08-14,2013-12-14,6
Галкин Болеслав Даниилович,1975-08-17,Абрамова Любовь Матвеевна,1965-02-15,1996-08-13,7
Третьяков Ким Демьянович,1966-10-24,Елисеева Ия Станиславовна,1963-12-14,2011-02-10,2
Шестаков Стоян Дмитриевич,1995-12-22,Аксенова Нинель Тарасовна,1962-08-12,2014-09-23,9
Степанов Исай Устинович,1988-04-07,Симонова Жанна Дмитриевна,1996-03-18,2015-06-07,7
Баранов Куприян Венедиктович,1981-05-22,Журавлева Галина Павловна,1969-01-04,2008-09-26,3
Тетерин Демьян Валерьянович,1997-02-12,Горбунова Иванна Архиповна,1988-08-24,2015-07-20,8
Русаков Леон Валентинович,1981-02-13,Кудрявцева Светлана Богдановна,1975-06-17,2005-05-12,2
Федоров Федот Давыдович,1965-09-07,Мухина Кира Владиславовна,1964-10-28,2007-04-03,2
Исаков Лукьян Гурьевич,2000-11-17,Воробьева Фёкла Юльевна,1961-09-21,2018-12-19,4
Антонов Фотий Фадеевич,1982-02-13,Зиновьева Фёкла Кузьминична,1961-02-18,2016-01-02,6
Рябов Лавр Анисимович,1966-12-11,Сорокина Ия Эдуардовна,1998-07-09,2017-06-13,5
Костин Филипп Харитонович,2000-12-02,Павлова Марфа Леоновна,1973-10-03,2018-05-01,3
Данилов Мина Ярославович,1964-08-17,Калашникова Евгения Леоновна,1988-02-09,2006-06-27,9
Макаров Эрнест Абрамович,1968-02-16,Никонова Алла Юрьевна,1967-01-04,2014-05-13,7
Жданов Владислав Владиславович,1978-08-18,Воробьева Лукия Болеславовна,1996-05-21,2020-04-26,1
Назаров Никон Ермилович,1983-07-18,Елисеева Регина Даниловна,1963-04-09,2019-11-05,2
Самойлов Авдей Феодосьевич,1969-07-11,Уварова Регина Болеславовна,1994-05-23,2018-03-28,2
Алексеев Анисим Артемьевич,1967-06-05,Виноградова Евпраксия Мироновна,1970-10-20,2002-12-23,9
Васильев Архип Яковлевич,1967-03-28,Фокина Таисия Руслановна,1963-11-02,2008-05-14,10
Белов Милий Григорьевич,1982-12-02,Лазарева Алевтина Афанасьевна,1998-01-28,2019-02-05,7
Воронцов Владислав Бенедиктович,1979-03-21,Силина Зоя Семеновна,1983-05-24,2003-08-21,6
Маслов Кирилл Марсович,1992-05-03,Лаврентьева София Геннадьевна,1968-09-04,2010-02-08,6
Большаков Сильвестр Филиппович,1991-06-05,Брагина Ирина Игоревна,1996-10-22,2019-02-20,4
Кириллов Тимур Федосьевич,1991-11-14,Авдеева Вероника Ильинична,1968-01-05,2014-12-04,6
Михеев Леонид Тимурович,1966-11-07,Макарова Виктория Николаевна,1966-03-25,1984-08-16,4
Русаков Аполлинарий Афанасьевич,1978-06-25,Чернова Марфа Болеславовна,1986-01-01,2020-10-02,2
Игнатьев Ферапонт Артурович,1986-10-16,Титова Глафира Александровна,1996-11-25,2020-11-06,1
Артемьев Виктор Игоревич,1970-10-25,Николаева Тамара Кузьминична,1998-10-17,2016-09-01,9
Селиверстов Капитон Ильясович,2000-08-02,Бурова Марфа Мироновна,1999-08-08,2020-04-04,9
Елисеев Фадей Фомич,1997-02-18,Комиссарова Нинель Егоровна,1978-04-04,2016-10-06,4
Павлов Устин Феоктистович,1982-08-21,Лаврентьева Акулина Натановна,1969-10-19,2003-03-21,5
Жданов Кузьма Исидорович,1964-04-23,Ефимова Ксения Кузьминична,1985-08-04,2011-04-20,6
Исаков Самсон Зиновьевич,1985-10-14,Николаева Варвара Макаровна,2000-03-16,2020-09-08,5
Устинов Геннадий Устинович,1960-08-14,Кондратьева Валентина Игоревна,1995-05-22,2014-06-18,10
Кириллов Карп Фомич,1992-04-22,Гусева Кира Анатольевна,1965-11-16,2019-07-28,5
Галкин Варлаам Харитонович,1966-07-07,Русакова Василиса Михайловна,1995-07-17,2017-05-01,9
Калашников Остап Ефремович,1976-07-21,Кудрявцева Елена Георгиевна,1971-06-14,2019-09-27,2
Дмитриев Архип Димитриевич,1977-08-25,Фокина Юлия Николаевна,1967-06-13,2015-07-22,5
Голубев Сильвестр Вилорович,1975-08-25,Гурьева Александра Станиславовна,1976-08-04,2016-11-28,9
Артемьев Андроник Августович,1965-05-07,Жданова Лора Архиповна,1987-10-21,2013-07-18,9
Логинов Степан Гаврилович,1981-06-10,Ершова Ольга Болеславовна,1966-05-10,2002-12-12,7
Пономарев Владимир Артемьевич,1963-09-22,Никитина Маргарита Дмитриевна,1993-05-18,2019-04-28,2
Кузьмин Никандр Гавриилович,1972-07-06,Абрамова Евпраксия Тимуровна,1987-02-15,2005-10-12,1
Данилов Максим Валентинович,1989-08-06,Никитина София Петровна,1992-04-12,2012-02-04,10
Константинов Артемий Григорьевич,1990-12-08,Пономарева Вера Александровна,1983-04-02,2014-02-20,6
Иванов Феликс Исидорович,1973-02-18,Юдина Татьяна Кузьминична,1988-05-11,2018-05-28,8
Туров Никандр Артёмович,1994-06-28,Королева Валерия Федоровна,1989-08-13,2019-08-19,4
Симонов Рюрик Ефимьевич,1969-01-08,Моисеева Наталья Эльдаровна,1985-11-19,2018-12-06,7
Бобылев Филимон Жанович,1973-04-21,Никонова Майя Аркадьевна,1971-06-23,2010-04-11,8
Анисимов Пров Ильясович,1981-02-08,Николаева Оксана Алексеевна,1971-07-21,2020-04-11,6
Зуев Никодим Афанасьевич,1988-03-24,Калинина Зинаида Феликсовна,1996-11-19,2020-01-24,8
Панов Автоном Евсеевич,1970-04-14,Гордеева Любовь Павловна,1961-03-26,2011-05-09,3
Аксенов Мирослав Иларионович,1961-05-13,Бирюкова Таисия Тимуровна,1987-06-06,2016-11-19,8
Калашников Ипат Юльевич,1997-01-10,Фокина Елизавета Борисовна,1995-12-01,2018-05-18,5
Королев Флорентин Эдуардович,1995-04-06,Уварова Агата Борисовна,1970-10-22,2016-02-06,1
Комаров Пахом Бориславович,1970-02-28,Фомичева Анжелика Владимировна,1962-09-28,2016-08-25,9
Кулаков Викентий Харлампьевич,1997-05-11,Журавлева Пелагея Леонидовна,1971-04-12,2015-05-09,3
Захаров Сила Игнатьевич,1976-07-27,Горбачева Марина Валериевна,1998-08-03,2020-08-27,5
Коновалов Иван Феодосьевич,1965-07-14,Фадеева Анастасия Львовна,1992-08-27,2019-01-19,5
Дементьев Мартьян Федосьевич,1964-06-06,Петрова Ульяна Руслановна,1996-06-15,2017-10-02,1
Александров Евстигней Елизарович,1962-09-12,Давыдова Василиса Антоновна,1980-07-16,2011-01-24,3
Тетерин Митофан Феликсович,1987-03-25,Лаврентьева Глафира Романовна,1969-10-25,2006-03-11,6
Васильев Иван Артёмович,1983-12-26,Мартынова Ираида Степановна,1991-06-24,2009-12-27,6
Петров Прохор Ефимович,1989-07-23,Кузнецова Лора Геннадиевна,1991-02-18,2016-09-17,8
Матвеев Алексей Гаврилович,1993-05-07,Никитина Надежда Афанасьевна,1984-07-13,2017-09-20,6
Антонов Федор Филимонович,1982-12-23,Исаева Елизавета Болеславовна,1984-07-13,2014-10-19,3
Агафонов Лукьян Адрианович,1992-12-22,Галкина Нинель Сергеевна,1967-07-07,2014-08-07,4
Исаев Аркадий Федосьевич,1967-02-13,Исакова Оксана Артемовна,1962-08-19,1995-08-12,7
Лебедев Всеслав Ярославович,1967-11-24,Новикова Надежда Алексеевна,1978-02-06,2005-11-13,5
Бобылев Савва Борисович,1986-08-05,Владимирова Людмила Кирилловна,1980-11-02,2019-06-20,8
Федоров Епифан Эдгарович,1975-02-15,Горшкова Глафира Олеговна,1987-04-23,2007-01-02,9
Громов Валентин Архипович,1987-01-19,Фомина Светлана Рубеновна,1999-05-14,2019-01-04,8
Емельянов Чеслав Витальевич,1980-09-25,Пономарева Алла Афанасьевна,1993-08-08,2016-03-08,2
Кабанов Авксентий Тарасович,1982-03-10,Моисеева Анастасия Афанасьевна,1972-07-13,2016-12-15,9
Рябов Амвросий Всеволодович,1969-07-20,Евдокимова Регина Александровна,1982-03-13,2014-11-14,5
Киселев Рубен Елисеевич,1990-12-13,Мартынова Ирина Михайловна,1991-06-15,2016-09-15,2
