Смирнов Леон Евсеевич,1973-08-10,Самсонова Антонина Эльдаровна,1969-07-11,1992-09-26,3
Елисеев Ярослав Брониславович,1995-01-02,Фомина Агата Владиславовна,1961-07-21,2014-06-17,3
Воробьев Святополк Викентьевич,1983-08-02,Князева Ия Афанасьевна,1985-07-05,2019-08-28,10
Максимов Феликс Владиславович,1964-11-24,Морозова Александра Юрьевна,1977-03-08,2017-06-15,6
Кононов Любомир Артурович,1961-03-25,Ефимова Дарья Ивановна,1980-08-14,1998-04-25,7
Сафонов Ювеналий Филатович,1996-08-24,Богданова Марина Тимуровна,1995-09-12,2019-08-16,10
Пономарев Алексей Адрианович,1961-01-14,Кузнецова Раиса Тимуровна,1965-01-09,1996-03-27,3
Комиссаров Еремей Вячеславович,1978-09-14,Кудряшова Ульяна Евгеньевна,1984-10-09,2017-01-12,5
Елисеев Герасим Измаилович,1960-12-11,Шашкова Вероника Георгиевна,1962-02-23,1990-10-18,1
Рыбаков Валерьян Устинович,1989-01-27,Третьякова Нинель Кирилловна,1993-01-14,2020-05-10,10
Фокин Кир Демидович,1994-12-13,Кузнецова Светлана Захаровна,1962-07-10,2020-03-16,6
Харитонов Велимир Яковлевич,1997-11-28,Михеева Евфросиния Олеговна,1985-03-27,2015-03-26,6
Пахомов Флорентин Гордеевич,1981-09-10,Субботина Мария Леоновна,1990-05-14,2016-06-08,9
Николаев Порфирий Августович,1968-01-26,Тарасова Таисия Леоновна,1998-05-14,2018-05-14,9
Дементьев Вениамин Фокич,1968-01-25,Кудрявцева Эмилия Матвеевна,1967-01-06,1997-01-18,5
Денисов Измаил Демьянович,1969-12-07,Беляева Варвара Анатольевна,1966-04-26,1987-03-11,6
Рогов Юрий Игнатьевич,1972-08-03,Жданова Нина Леонидовна,1973-02-17,2004-05-17,3
Соловьев Нифонт Измаилович,1970-08-20,Федорова Лора Леоновна,1963-07-09,1997-01-19,9
Трофимов Константин Елисеевич,1979-06-21,Куликова Тамара Яковлевна,1963-10-19,2000-01-22,7
Кононов Ратмир Венедиктович,1968-05-16,Лапина Лукия Антоновна,1982-12-01,2016-10-09,5
Кулагин Никодим Абрамович,1970-02-28,Аксенова Наина Альбертовна,1968-03-04,2001-08-22,1
Рябов Корнил Афанасьевич,1971-07-15,Терентьева Ангелина Даниловна,1970-01-25,2018-12-28,10
Осипов Модест Ефремович,1989-10-06,Лаврентьева Агата Алексеевна,1984-08-25,2017-11-09,1
Медведев Парамон Дорофеевич,1982-02-21,Гущина Мария Борисовна,1993-09-20,2017-08-19,6
Лукин Савелий Фролович,1973-03-28,Шашкова Ираида Владиславовна,1990-05-19,2011-05-07,5
Бобылев Дмитрий Федосьевич,1990-06-27,Шестакова Наина Руслановна,1995-06-25,2015-02-07,3
Максимов Сергей Фомич,1971-09-06,Виноградова Фёкла Михайловна,1971-03-26,2011-06-23,10
Субботин Поликарп Демьянович,1983-01-17,Петрова Анастасия Павловна,1990-04-10,2020-11-07,7
Федоров Михаил Гертрудович,1992-01-24,Мухина Валерия Ефимовна,1976-09-04,2017-05-07,6
Крюков Феликс Харламович,1967-01-20,Горбунова Евгения Викторовна,1976-07-18,2015-10-11,10
Белов Гаврила Валерианович,1981-12-14,Соколова Зоя Рудольфовна,1967-10-07,2011-11-06,2
Николаев Самуил Ерофеевич,1980-02-26,Русакова Нонна Ефимовна,1966-02-28,2007-01-25,3
Носков Клавдий Якубович,2000-11-26,Шестакова Агафья Кузьминична,1998-05-10,2018-02-03,7
Муравьев Зосима Валентинович,1989-02-14,Лаврентьева Маргарита Альбертовна,1998-01-24,2020-04-09,5
Антонов Семен Давидович,1970-02-11,Блинова Анжелика Юрьевна,1962-07-16,1990-02-24,2
Комиссаров Боян Вилорович,1986-06-11,Кондратьева Евпраксия Филипповна,1984-06-27,2010-04-26,1
Колобов Любомир Иосифович,1993-02-14,Павлова Ольга Артемовна,1962-05-23,2014-09-11,10
Анисимов Ян Георгиевич,1969-05-11,Мясникова Лукия Тарасовна,1963-01-17,2002-06-13,5
Архипов Ираклий Гаврилович,1974-02-24,Костина Марина Захаровна,1961-12-05,2007-03-25,8
Большаков Кондрат Викторович,1992-09-12,Романова Алина Никифоровна,1967-01-20,2012-06-01,8
Белозеров Парамон Денисович,1962-09-23,Большакова Майя Евгеньевна,1996-06-05,2019-06-17,8
Лихачев Аркадий Якубович,1985-04-12,Пахомова Фёкла Ждановна,1977-11-22,2019-02-09,3
Пестов Аверьян Герасимович,1975-07-11,Михайлова Марфа Юльевна,1988-09-12,2020-11-16,4
Иванов Добромысл Андреевич,1964-11-01,Овчинникова Евдокия Максимовна,1990-05-08,2008-08-14,4
Никитин Самсон Чеславович,1988-09-03,Филиппова Валерия Афанасьевна,1961-11-20,2020-05-09,8
Виноградов Станимир Аксёнович,2000-09-09,Гусева Дарья Григорьевна,1963-10-02,2019-02-06,9
Казаков Нифонт Филатович,1960-09-22,Фадеева Лукия Петровна,1971-09-20,2008-03-20,8
Самойлов Эдуард Юльевич,1971-09-19,Мухина Анжелика Тимуровна,1986-10-14,2012-05-28,8
Фомичев Поликарп Георгиевич,1963-07-08,Бирюкова Варвара Рубеновна,1986-06-10,2004-10-14,9
Дементьев Эрнест Еремеевич,1977-01-22,Орехова Агата Никифоровна,1970-07-16,2012-11-23,8
Суворов Евлампий Зиновьевич,1978-06-07,Елисеева Евдокия Станиславовна,1973-08-19,2008-03-10,5
Гурьев Клавдий Бенедиктович,1996-01-09,Герасимова Тамара Леоновна,1977-04-26,2019-08-06,1
Петухов Натан Гаврилович,1997-07-04,Одинцова Кира Борисовна,1977-07-27,2018-08-06,8
Козлов Игорь Анисимович,1965-11-08,Муравьева Нинель Геннадиевна,1968-11-04,2003-11-19,7
Селиверстов Ананий Егорович,1965-10-02,Нестерова Эмилия Тимофеевна,1967-12-20,1986-03-23,10
Ситников Тимур Валерианович,1981-02-15,Зимина Дарья Антоновна,1975-01-26,2014-10-12,10
Рожков Софон Исидорович,2000-01-09,Гусева Антонина Леоновна,1994-02-15,2020-10-15,7
Кудрявцев Афиноген Федосеевич,1967-03-07,Силина Анастасия Станиславовна,1984-05-28,2004-04-07,5
Воронов Андрон Глебович,1995-01-14,Комиссарова Ирина Афанасьевна,1985-01-11,2013-09-02,6
Денисов Платон Терентьевич,1996-06-24,Алексеева Агафья Львовна,1992-07-17,2014-11-07,1
Буров Симон Фадеевич,1962-03-28,Артемьева Мария Николаевна,1960-12-05,2018-07-20,1
Панов Иларион Бориславович,1991-01-26,Носова Майя Васильевна,1966-11-06,2012-09-02,7
Маслов Вячеслав Эдуардович,1980-06-20,Горбачева Марфа Леоновна,1978-04-21,2009-05-23,2
Фокин Ладимир Брониславович,1960-09-08,Панова Зинаида Романовна,1996-06-04,2018-07-11,10
Гурьев Казимир Дмитриевич,1966-01-26,Большакова Марина Анатольевна,1998-08-17,2016-10-16,6
Романов Максимильян Виленович,1991-08-11,Логинова Елена Борисовна,1971-02-02,2017-11-13,6
Белоусов Ярослав Димитриевич,1960-06-11,Королева Агафья Альбертовна,1966-04-04,1986-01-15,10
Зиновьев Демьян Игнатьевич,2000-07-04,Лебедева Синклитикия Вадимовна,1993-02-23,2018-02-19,3
Рожков Любосмысл Фокич,1960-07-22,Воронова Марфа Кирилловна,1997-06-13,2018-06-11,6
Мамонтов Эмиль Харлампьевич,1970-11-14,Зимина Елизавета Богдановна,1971-05-04,2009-10-22,4
Константинов Яков Аксёнович,1968-07-22,Давыдова Олимпиада Павловна,1983-09-19,2006-09-04,4
Карпов Натан Вячеславович,1980-04-22,Силина Пелагея Афанасьевна,1997-02-07,2016-02-14,8
Тимофеев Сергей Абрамович,1962-04-03,Селезнева Евпраксия Геннадьевна,1995-06-23,2013-01-03,1
Тетерин Гостомысл Захарьевич,1978-02-18,Блинова Вера Олеговна,1975-11-27,2010-10-20,6
Беляев Ювеналий Зиновьевич,1960-04-02,Орлова Таисия Тарасовна,1982-03-25,2013-04-22,1
Колобов Исидор Витальевич,1979-11-15,Петрова Жанна Эльдаровна,1963-12-02,2001-09-05,1
Ершов Влас Валерьянович,1999-07-16,Красильникова Анжелика Болеславовна,1984-10-20,2018-09-18,8
Шилов Аполлон Григорьевич,1995-04-03,Панова Татьяна Ивановна,1996-01-01,2019-11-04,4
Галкин Будимир Анатольевич,1969-05-17,Волкова Елизавета Егоровна,1999-10-21,2018-03-17,10
Николаев Назар Абрамович,1970-06-27,Мясникова Лариса Степановна,1993-12-21,2015-07-27,4
Николаев Лавр Абрамович,1968-11-04,Копылова Варвара Георгиевна,1960-08-16,1994-01-16,10
Сазонов Артем Феофанович,1978-08-02,Шарова Ксения Кузьминична,1994-01-25,2012-12-02,5
Константинов Сила Эдуардович,1977-04-27,Беляева Людмила Артемовна,2000-12-03,2018-03-08,5
Королев Рюрик Фадеевич,1967-08-19,Борисова Нина Харитоновна,1975-03-22,2020-02-15,10
Комаров Радислав Жоресович,1972-03-28,Ситникова Синклитикия Сергеевна,1962-07-24,1995-07-17,10
Сидоров Орест Арсенович,1977-11-22,Кононова Жанна Владимировна,1964-03-22,2000-09-18,3
Воронов Влас Арсеньевич,1961-05-04,Доронина Анжелика Егоровна,1984-09-28,2010-03-02,2
Исаков Ян Филимонович,1964-10-13,Дьячкова Евдокия Михайловна,1985-10-10,2008-12-20,1
Андреев Савва Эдгарович,1962-05-26,Тетерина Майя Харитоновна,1966-06-17,2007-10-12,6
Тетерин Ян Юльевич,1971-12-17,Шарова Лариса Станиславовна,1994-03-09,2012-06-21,5
Анисимов Анисим Борисович,1976-09-26,Шарова Ия Семеновна,1977-02-17,1995-03-24,2
Исаков Викторин Бориславович,1968-03-22,Маркова Евфросиния Васильевна,1972-11-24,2004-11-28,10
Рожков Федосий Елизарович,1969-12-17,Костина Элеонора Филипповна,1973-02-08,2001-07-13,3
Титов Савва Всеволодович,1973-12-20,Кузнецова Вероника Леоновна,1992-02-08,2019-07-18,7
Гришин Богдан Гавриилович,1993-02-12,Шубина Валерия Леоновна,1971-12-28,2017-01-10,9
Панов Гаврила Иосипович,1999-03-24,Беляева Варвара Евгеньевна,1972-07-15,2018-12-12,1
Попов Тимофей Брониславович,1982-01-26,Григорьева Зоя Кузьминична,1999-05-28,2018-12-07,5
Субботин Сергей Фокич,1994-12-19,Вишнякова Тамара Аскольдовна,1981-06-25,2019-10-03,10
Лебедев Чеслав Харлампьевич,1977-01-19,Самсонова Анастасия Альбертовна,1962-07-25,2002-02-03,6
Андреев Ермолай Фёдорович,1969-12-17,Иванова Анастасия Кузьминична,1977-08-20,2000-04-26,3
Крюков Чеслав Харитонович,1988-07-06,Артемьева Нина Эдуардовна,1985-03-23,2009-07-17,3
Лобанов Сократ Данилович,1991-04-05,Евдокимова Ксения Геннадьевна,1994-05-21,2019-08-04,1
Котов Мариан Якубович,1984-07-02,Архипова Кира Богдановна,1998-06-13,2019-10-15,8
Орехов Тихон Тихонович,1966-08-17,Сафонова Зинаида Антоновна,2000-05-04,2018-08-25,5
Назаров Порфирий Филиппович,1975-10-09,Иванова Раиса Архиповна,1974-12-13,2009-06-27,4
Наумов Ладислав Власович,1973-02-23,Агафонова Марина Андреевна,1968-12-14,2002-02-10,4
Борисов Парфен Харлампович,1984-03-20,Петрова Надежда Оскаровна,1996-02-21,2017-03-11,7
Беляков Олимпий Васильевич,1970-01-08,Ларионова Ирина Наумовна,1964-09-19,2002-12-26,7
Устинов Трофим Игнатьевич,2000-01-12,Миронова Евпраксия Кузьминична,1983-07-15,2019-06-16,10
Потапов Всемил Тарасович,1974-09-09,Семенова Ирина Степановна,1967-04-26,2012-05-16,9
Громов Мартын Федосьевич,1982-08-03,Третьякова Иванна Ефимовна,1969-04-27,2017-04-25,10
Харитонов Радислав Феофанович,1979-01-22,Фокина Зоя Юльевна,1994-05-14,2018-05-11,5
Мельников Пров Бенедиктович,1976-03-27,Харитонова Вероника Никифоровна,2000-07-27,2019-01-13,9
Кудряшов Софон Викентьевич,1963-10-01,Трофимова Зоя Максимовна,1965-06-12,1983-12-05,10
Архипов Мстислав Тихонович,1981-01-24,Беляева Вероника Романовна,2000-06-26,2019-10-21,8
Попов Ермил Тимурович,1980-12-15,Лобанова Олимпиада Романовна,1983-02-26,2006-03-04,1
Коновалов Игорь Афанасьевич,1995-05-06,Мартынова Елена Макаровна,2000-02-03,2020-10-16,2
Суханов Глеб Ермилович,1966-06-01,Мясникова Зинаида Наумовна,1984-03-25,2011-09-20,6
Шилов Тихон Бориславович,1984-11-17,Назарова Регина Олеговна,1973-04-22,2008-04-06,1
Быков Лев Тихонович,1990-05-14,Афанасьева Елена Вениаминовна,1990-10-15,2014-08-04,2
Зайцев Иван Гавриилович,1977-11-23,Савельева Лукия Леонидовна,1987-07-01,2009-11-24,10
Калинин Вячеслав Елизарович,1962-12-25,Вишнякова Ираида Борисовна,1971-03-21,1997-05-11,3
Титов Викентий Ильясович,1987-04-26,Афанасьева Елена Никифоровна,1970-04-10,2007-07-10,4
Карпов Евстафий Евстигнеевич,1990-05-10,Колесникова Варвара Леоновна,1988-05-15,2014-01-02,10
Туров Гаврила Федотович,1991-02-25,Фомина Елена Алексеевна,1972-10-19,2017-11-05,1
Семенов Назар Ефремович,1995-02-14,Орехова Ираида Владимировна,1999-01-06,2018-06-05,5
Белов Конон Федотович,1988-09-03,Савельева Глафира Павловна,1984-12-14,2010-09-13,8
Носов Кузьма Филатович,1965-07-03,Шарапова Регина Матвеевна,1982-12-11,2020-09-24,7
Назаров Максим Ефремович,1960-09-19,Борисова Галина Вадимовна,1983-01-19,2012-09-11,9
Щукин Фортунат Исидорович,1981-03-10,Степанова Оксана Семеновна,1963-06-13,2006-10-25,8
Щукин Эраст Ефимович,1963-11-22,Боброва Алина Сергеевна,1976-05-24,2011-09-02,10
Дроздов Остап Юльевич,1995-12-21,Муравьева Ольга Ильинична,1994-06-05,2013-08-22,8
Поляков Емельян Демидович,1961-07-09,Никонова Нинель Рудольфовна,1991-08-25,2017-02-10,6
Юдин Герман Федотович,1980-08-03,Орлова Раиса Ждановна,1987-02-02,2010-12-18,3
Крюков Виктор Владиленович,1992-01-24,Капустина Жанна Мироновна,1968-01-28,2012-08-15,7
Ефимов Велимир Теймуразович,1983-07-23,Наумова Анастасия Леонидовна,1989-01-22,2013-02-15,6
Максимов Исай Давидович,1975-08-11,Рыбакова Фёкла Эльдаровна,1984-04-17,2015-08-06,9
Дьячков Пимен Евстигнеевич,1963-05-16,Тетерина Раиса Аскольдовна,1982-12-26,2000-11-19,4
Лихачев Спиридон Валентинович,1998-02-22,Зыкова Фаина Владимировна,1971-09-22,2016-08-22,10
Орлов Фрол Ярославович,1976-11-25,Куликова Октябрина Валериевна,1969-07-05,2019-05-01,9
Тетерин Федор Игнатович,1962-03-16,Селезнева Милица Павловна,1978-06-20,2019-08-04,7
Давыдов Дорофей Гавриилович,1988-04-01,Фомина Анжела Захаровна,1994-01-06,2017-03-26,8
Николаев Милен Вилорович,1991-11-20,Кононова Жанна Николаевна,1967-07-25,2013-06-17,3
Исаев Нестор Иосипович,1985-02-11,Потапова Зоя Эльдаровна,1996-05-17,2020-11-21,1
Пахомов Аникей Аксёнович,1983-01-18,Силина Василиса Мироновна,1984-11-28,2002-03-22,8
Никонов Влас Гавриилович,1986-11-16,Филатова Агафья Викторовна,1992-12-27,2019-05-21,2
Воронов Варфоломей Матвеевич,1985-12-16,Ермакова Ксения Тарасовна,1974-10-01,2018-01-17,3
Куликов Варлаам Богданович,1973-06-08,Русакова Раиса Геннадиевна,1990-02-14,2016-10-07,4
Стрелков Карп Богданович,1987-04-09,Тарасова Фаина Оскаровна,1998-04-14,2019-12-03,10
Гурьев Ипатий Ефимович,1987-04-27,Романова Фаина Владимировна,1963-06-25,2014-12-19,2
Поляков Творимир Ефимович,1978-03-23,Боброва Акулина Вениаминовна,1993-08-07,2019-06-06,9
Герасимов Борислав Бенедиктович,1997-07-18,Громова Зинаида Кузьминична,1968-12-12,2018-10-19,1
Лазарев Амвросий Феофанович,1968-09-27,Зайцева Зинаида Дмитриевна,1973-08-02,1998-11-28,9
Смирнов Якуб Герасимович,1983-06-16,Жукова Ия Олеговна,1995-07-01,2014-12-16,1
Сорокин Сильвестр Ануфриевич,1962-08-03,Веселова Элеонора Семеновна,1971-03-07,2002-05-21,2
Фадеев Илья Димитриевич,1996-05-15,Брагина Октябрина Артемовна,1986-04-19,2015-09-18,10
Герасимов Клавдий Артемьевич,1999-01-12,Рожкова Лукия Ильинична,1977-03-24,2018-01-05,7
Ершов Вячеслав Артемьевич,1964-08-25,Панфилова Зинаида Вадимовна,1990-12-28,2016-07-17,5
Носков Трифон Игнатович,1969-12-24,Матвеева Светлана Болеславовна,1970-04-26,2015-09-17,4
Горшков Панфил Демьянович,1994-12-25,Дементьева Надежда Игоревна,1964-10-04,2019-03-14,10
Гуляев Ростислав Терентьевич,1970-11-02,Морозова Агата Константиновна,1991-03-18,2014-08-28,1
Комаров Павел Вилорович,1961-12-08,Харитонова Прасковья Антоновна,1969-02-15,1990-12-09,8
Константинов Кир Анатольевич,1983-06-23,Тарасова Фаина Олеговна,1968-03-13,2008-09-25,9
Власов Ефим Исидорович,1963-11-07,Большакова Татьяна Сергеевна,1990-12-09,2020-05-24,3
Журавлев Юлиан Якубович,2000-08-06,Рыбакова Клавдия Владимировна,1966-11-13,2019-02-25,9
Воронцов Леон Васильевич,1968-12-21,Тихонова Вера Алексеевна,1968-01-13,2015-04-25,8
Суворов Милован Игнатьевич,1977-01-18,Агафонова Маргарита Болеславовна,1976-03-12,1999-07-03,2
Колесников Трифон Денисович,1969-05-24,Калашникова Евгения Феликсовна,1982-09-26,2014-11-21,2
Евсеев Милен Федотович,1970-04-24,Исаева Лидия Львовна,1977-06-03,2007-07-20,5
Куликов Максим Теймуразович,1972-03-20,Елисеева Клавдия Григорьевна,1990-10-09,2012-05-23,7
Филатов Роман Виленович,1964-12-02,Куликова Вероника Сергеевна,1995-03-14,2016-07-01,8
Авдеев Аполлинарий Тимурович,1971-07-24,Силина Эмилия Артемовна,1967-09-16,1990-12-02,9
Анисимов Захар Изотович,1966-03-08,Колобова Евпраксия Дмитриевна,1978-12-08,2003-06-07,8
Носков Олимпий Антонович,1969-01-13,Лаврентьева Глафира Макаровна,1997-03-22,2018-05-19,3
Молчанов Мстислав Ануфриевич,1975-09-27,Симонова Антонина Робертовна,1972-12-13,2009-01-25,6
Уваров Аполлинарий Феодосьевич,1984-02-14,Захарова София Егоровна,1977-05-10,2019-07-26,7
Горбунов Гремислав Федотович,1993-04-25,Кондратьева Фаина Владимировна,1989-10-01,2018-11-07,2
Соболев Сила Чеславович,1965-03-13,Родионова Наталья Харитоновна,1993-09-20,2018-06-18,10
Савин Силантий Яковлевич,1968-02-03,Шарапова Антонина Дмитриевна,1966-12-01,1998-07-19,7
Васильев Олег Артемьевич,1960-02-09,Титова Анжела Матвеевна,1983-04-13,2014-02-11,5
Устинов Леонид Федотович,2000-11-28,Смирнова Наина Кузьминична,1995-07-13,2020-05-01,2
Ларионов Христофор Жоресович,1972-07-15,Данилова Лариса Афанасьевна,1980-09-19,2002-05-01,4
Родионов Панкрат Давыдович,1983-02-09,Кириллова Жанна Борисовна,1974-04-05,2008-08-23,7
Сорокин Любим Изотович,1991-06-14,Макарова Иванна Аскольдовна,1972-05-10,2018-05-21,6
Устинов Мина Филимонович,1974-12-13,Титова Александра Тимофеевна,1963-04-07,1995-09-18,10
Кудрявцев Касьян Тарасович,1988-03-19,Крылова Виктория Кузьминична,1965-10-09,2016-05-11,1
Новиков Егор Васильевич,1969-05-11,Смирнова Пелагея Харитоновна,1973-08-11,2012-01-11,6
Фролов Лаврентий Алексеевич,1962-08-19,Громова Любовь Матвеевна,1968-03-08,1989-12-11,10
Пестов Виссарион Елизарович,1985-12-06,Калашникова Наина Харитоновна,1993-07-16,2011-11-28,3
Яковлев Фрол Демидович,1987-12-17,Андреева Милица Геннадиевна,1967-05-22,2009-08-08,8
Фокин Денис Ермилович,1984-09-17,Зимина Нинель Вениаминовна,1995-08-03,2015-02-11,5
Никитин Эрнст Андреевич,1992-09-13,Исаева Евгения Геннадьевна,1987-11-03,2016-10-13,4
Ковалев Авксентий Исидорович,1975-06-27,Турова Нина Архиповна,1963-07-26,2011-12-13,2
Белозеров Олимпий Иосипович,1971-08-24,Пономарева Ирина Макаровна,1970-10-05,2012-10-05,5
Родионов Афанасий Харитонович,1982-01-03,Панова Тамара Тарасовна,1994-12-21,2017-02-23,6
Марков Мартьян Гордеевич,1999-06-13,Афанасьева Лукия Егоровна,1979-08-25,2017-04-11,8
Колесников Тимофей Ефимович,1979-10-03,Полякова Агата Артемовна,1998-04-10,2019-11-09,4
Тетерин Роман Харламович,1977-04-06,Куликова Ия Дмитриевна,1969-08-17,2003-04-02,5
Куликов Симон Марсович,1990-06-24,Копылова Агафья Никифоровна,1962-07-06,2009-12-07,10
Крылов Севастьян Васильевич,1995-09-08,Кузьмина Эмилия Петровна,1967-01-04,2015-02-06,10
Поляков Бронислав Федотович,1963-12-05,Голубева Ольга Николаевна,1993-12-20,2014-07-04,4
Мартынов Денис Архипович,1973-08-12,Петрова Галина Игоревна,1988-02-16,2007-08-13,3
Казаков Арсений Яковлевич,1999-07-04,Щукина Синклитикия Валентиновна,1993-10-23,2017-11-23,5
Фокин Кирилл Фомич,1988-07-25,Воронова Галина Вячеславовна,1969-11-28,2012-10-04,3
Комиссаров Панкрат Чеславович,1968-05-28,Воронцова Ульяна Рудольфовна,1994-08-20,2012-08-05,5
Силин Варфоломей Жанович,1974-08-18,Шилова Пелагея Степановна,1999-03-02,2020-08-20,2
Ермаков Модест Трофимович,1992-04-26,Шашкова Милица Архиповна,1988-09-05,2015-03-21,5
Лыткин Леонтий Димитриевич,1987-02-24,Бурова Милица Юльевна,1962-07-15,2018-09-21,6
Панфилов Алексей Иларионович,1961-04-05,Ермакова Елена Макаровна,1996-04-07,2016-05-25,4
Соколов Феликс Власович,1992-02-14,Чернова Евфросиния Феликсовна,1971-09-22,2010-03-02,7
Рябов Филипп Богданович,1961-03-13,Никитина Регина Ефимовна,1994-03-22,2016-10-22,10
Петухов Варфоломей Юлианович,1969-08-27,Шилова Маргарита Артемовна,1972-05-25,2002-02-09,9
Артемьев Юлиан Гертрудович,1975-02-01,Антонова Элеонора Георгиевна,1968-11-02,2018-05-10,2
Дементьев Петр Демьянович,1995-08-12,Зиновьева Елена Геннадиевна,1973-05-13,2020-07-06,10
Григорьев Мартын Владиленович,1969-10-24,Лебедева Нинель Юльевна,1962-01-16,2002-11-11,1
Овчинников Натан Аверьянович,1982-11-13,Ильина Лариса Евгеньевна,1981-08-04,2018-01-17,9
Дмитриев Гурий Елисеевич,1987-08-24,Цветкова Елизавета Леоновна,1980-05-15,2014-01-07,1
Уваров Федосий Фокич,1975-04-11,Галкина Надежда Геннадьевна,1971-11-15,2007-04-04,7
Мельников Фортунат Фокич,1967-09-26,Громова Нина Дмитриевна,1967-02-04,2004-10-18,4
Галкин Никодим Даниилович,2000-09-28,Субботина Октябрина Антоновна,1979-10-20,2020-03-06,10
Назаров Матвей Тимурович,1977-12-19,Лыткина Валерия Феликсовна,1964-03-01,2018-12-25,5
Ларионов Мартын Елисеевич,1976-07-12,Иванова Евфросиния Архиповна,1976-12-26,2012-12-04,6
Носков Герман Феодосьевич,1999-05-12,Пахомова Раиса Анатольевна,1961-01-05,2017-04-07,2
Некрасов Богдан Изотович,1993-09-13,Панова Светлана Аскольдовна,1994-10-15,2019-09-28,1
Буров Авксентий Фёдорович,1981-01-01,Юдина Лора Ниловна,1975-01-15,2015-08-08,4
Блохин Артем Августович,1985-09-13,Шестакова Агата Георгиевна,1981-03-13,2013-09-28,1
Филиппов Назар Ярославович,1978-06-12,Петрова Марина Олеговна,1984-09-20,2006-07-04,10
Виноградов Чеслав Тихонович,1971-06-02,Фомичева Агафья Кирилловна,1988-10-03,2010-02-27,2
Федотов Силантий Федосеевич,1990-04-09,Силина Регина Евгеньевна,1993-12-01,2017-08-17,7
Горбунов Вадим Гаврилович,1981-03-05,Одинцова Зинаида Артемовна,1979-01-13,2001-05-03,7
Большаков Иларион Жоресович,1966-10-25,Сидорова Октябрина Валериевна,1978-04-09,2014-11-12,7
Дорофеев Самуил Антонович,1997-12-19,Капустина Фёкла Захаровна,1999-09-11,2019-01-06,1
Евдокимов Остромир Архипович,1965-01-16,Антонова Оксана Федоровна,2000-10-10,2018-10-11,2
Егоров Фирс Игнатович,1980-01-17,Чернова Ангелина Владиславовна,1994-08-05,2018-06-10,3
Панов Митофан Аверьянович,1965-05-04,Ширяева Клавдия Викторовна,1974-12-06,2005-11-18,2
Цветков Кондрат Терентьевич,1963-10-18,Крылова Мария Макаровна,1981-09-07,2006-05-25,3
Самсонов Ладимир Георгиевич,1999-04-10,Брагина Марфа Феликсовна,1983-09-11,2017-01-23,1
Степанов Пров Харламович,1965-03-08,Калинина Нинель Юрьевна,1972-12-20,2000-03-07,1
Козлов Аполлон Арсенович,1984-08-06,Маслова Прасковья Мироновна,1991-11-20,2016-04-08,10
Степанов Андроник Анисимович,1963-07-18,Зайцева Элеонора Рудольфовна,1996-02-06,2019-09-10,6
Гордеев Эдуард Аверьянович,1960-05-06,Никитина Акулина Матвеевна,1990-01-20,2013-06-20,6
Панфилов Митофан Авдеевич,1992-07-07,Антонова Анжела Захаровна,1983-09-28,2020-05-03,3
Евсеев Трифон Дмитриевич,1962-01-08,Сафонова Валерия Филипповна,1968-01-11,2005-11-13,3
Ершов Фирс Феоктистович,1972-06-25,Гаврилова Синклитикия Святославовна,1976-07-05,2014-03-04,4
Виноградов Любомир Матвеевич,1991-05-28,Новикова Зоя Николаевна,1994-06-24,2019-08-08,5
Егоров Петр Ермилович,1970-09-27,Королева Маргарита Егоровна,1981-08-19,2012-12-11,1
Сорокин Евлампий Анатольевич,1983-01-21,Лапина Лариса Робертовна,1984-12-27,2009-10-01,2
Николаев Исидор Владиленович,1986-05-11,Щукина Олимпиада Вениаминовна,1980-03-21,2018-06-16,5
Гущин Афиноген Теймуразович,1998-03-10,Рожкова Наина Робертовна,1976-01-13,2020-08-09,9
Ефремов Никон Викентьевич,1962-10-14,Дмитриева Варвара Вадимовна,1999-07-10,2017-01-16,9
Константинов Сила Августович,1969-07-06,Федосеева Эмилия Ждановна,1996-10-08,2019-08-08,1
Фомичев Артем Федотович,1990-11-17,Гурьева Фёкла Эльдаровна,1994-09-04,2017-06-20,10
Игнатьев Модест Геннадиевич,1971-11-26,Медведева Наталья Ниловна,1977-04-04,2002-06-20,4
Бобылев Алексей Феофанович,1960-08-25,Петрова Ангелина Натановна,1973-02-01,2001-09-28,7
Трофимов Кондратий Игнатьевич,1999-11-16,Тетерина Алина Афанасьевна,1985-09-28,2018-03-03,7
Колесников Фадей Игоревич,1970-09-07,Трофимова Ульяна Артемовна,1970-01-25,2011-05-13,3
Русаков Архип Антонович,1992-10-16,Овчинникова Оксана Болеславовна,1975-03-25,2014-01-24,6
Гурьев Селиверст Игнатьевич,1992-09-04,Хохлова Лукия Руслановна,1989-09-17,2015-12-09,3
Калашников Ефрем Елизарович,1986-02-25,Назарова Антонина Викторовна,1969-02-10,2020-02-27,9
Игнатьев Артем Герасимович,2000-07-23,Елисеева Полина Вячеславовна,1965-01-05,2018-12-06,1
Емельянов Станимир Артёмович,1992-04-24,Суханова Евфросиния Федоровна,1962-11-08,2013-05-04,7
Кондратьев Леонид Матвеевич,1998-01-07,Коновалова Антонина Евгеньевна,1991-03-24,2016-09-10,7
Соловьев Вадим Яковлевич,1995-03-09,Никитина Иванна Афанасьевна,1967-02-24,2019-09-07,7
Семенов Венедикт Витальевич,1999-08-24,Богданова Агафья Аркадьевна,1969-11-05,2019-02-20,1
